class,generator_edit_method,video_id,split,duration_sec,width,height,fps,codec,bitrate,has_audio,sha256
ai_generated,unknown,aigen-24940,train,1.6,512,320,10.0,h264,2764160,False,2065dba2fde6963ca75f11a7bcb3c8346c3530aa45f7c511143c5db0a0bd2f54
ai_generated,unknown,aigen-24941,train,1.6,512,320,10.0,h264,3160620,False,2fcfadd101c006c0637eecb42270f8904844f673c217dd383ea2820a34105874
ai_generated,unknown,aigen-24942,train,1.6,512,320,10.0,h264,4194055,False,24c463b016a42c7cac48a4997b9e23447bddd0bdbf5d937204ab907fc6a22e83
ai_generated,unknown,aigen-24943,train,1.6,512,320,10.0,h264,1996495,False,13dd1ff50b1a60ebb20006742eac3f7c77fcf8b37c42337766ca15b21f536d07
ai_generated,unknown,aigen-24944,train,1.6,512,320,10.0,h264,1316640,False,d6c2e82c8b396d00de5b022bdabc479abe5a842125228c86bec1ed5b05890e65
ai_generated,unknown,aigen-24945,train,1.6,512,320,10.0,h264,3419995,False,86df63b5e3e019b58fea93aac64f2000134a7155abdc351c2d328021180fbcd0
ai_generated,unknown,aigen-24946,train,1.6,512,320,10.0,h264,4122180,False,866dcb6e90ce23c34e5d5f55fd9a7e6f3ad9d0ab4df62423fa39863ee59dbc12
ai_generated,unknown,aigen-24947,train,1.6,512,320,10.0,h264,1981015,False,c46168db56631cab323f8efe9cbffca5cc294e7b8e4cef74c6b7050754cc6a72
ai_generated,unknown,aigen-24948,train,1.6,512,320,10.0,h264,7402850,False,35af86f9886549a7e7206ba6112cbfd779a0d88c3bbc640ed39b03bd48b28885
ai_generated,unknown,aigen-24949,train,1.6,512,320,10.0,h264,2449045,False,a6c488971ea3077189375f590985f365c71968e0d90ba05f27433c0b3391b955
ai_generated,unknown,aigen-24950,train,1.6,512,320,10.0,h264,6085510,False,95d4bbf4bf3afe400fd8bb4c2a49b749ea37bb021a752bb1abe957d169e96429
ai_generated,unknown,aigen-24951,test,1.6,512,320,10.0,h264,4643195,False,7300b7029c796d28b133133afd7d285d49c32515bd6f4309303275ebc40c6c11
ai_generated,unknown,aigen-24952,train,1.6,512,320,10.0,h264,3049680,False,41e70fa056c6026ba3d656232584bba875eb108a4c6c6a746b6e7654103696a0
ai_generated,unknown,aigen-24953,train,1.6,512,320,10.0,h264,2253670,False,53ec02bce9444eb8af2457f8309ba7668bddb7e287de02d7ee0d0416fcb1b200
ai_generated,unknown,aigen-24954,test,1.6,512,320,10.0,h264,3673890,False,0608d2e660e81f3cd82629022dd1d227c8d9b641c819ebea8604636f4d5d9b23
ai_generated,unknown,aigen-24955,valid,1.6,512,320,10.0,h264,1910140,False,98875c3712366b91b4714be8dc25c97b3dce854aed5f5f21b34e63ec6d2b0c73
ai_generated,unknown,aigen-24956,train,1.6,512,320,10.0,h264,2974900,False,068193386010cd06b641ed66417960eb29a5d12d6c5682987187e815bcd01a00
ai_generated,unknown,aigen-24957,valid,1.6,512,320,10.0,h264,3736685,False,ace272ff1287978c15b0748c702adbe57d17ba9eccd78c15b90e411b2fe33049
ai_generated,unknown,aigen-24958,train,1.6,512,320,10.0,h264,4096565,False,72c202ba5f7d834e7713f792967271031fd24abb38ae7c336d27ca90e5d39535
ai_generated,unknown,aigen-24959,train,1.6,512,320,10.0,h264,3408690,False,911bdc9b47beae992c3fa2ef3f3a46adaa30f01841d6058504f3a070cb06add4
ai_generated,unknown,aigen-24960,train,1.6,512,320,10.0,h264,1846025,False,91aa18a64ad00f91f1c774e31468392bf955eb7c92047340957f95bdd2e529eb
ai_generated,unknown,aigen-24961,train,1.6,512,320,10.0,h264,3193170,False,8d583e9cb575e2fa36da3e55f6c76d2bbe19afb1f58315a9c25ce0f55b4469a8
ai_generated,unknown,aigen-24962,train,1.6,512,320,10.0,h264,2996195,False,c69ff07ae6d18ad560def77e645fcb554028b4a60b55bb64f2db227d4f52be97
ai_generated,unknown,aigen-24963,train,1.6,512,320,10.0,h264,3495970,False,89365720bbeee5db9a89e6266a7987f4eec9c660f1b1f4575fd658cbfb36c6a7
ai_generated,unknown,aigen-24964,train,1.6,512,320,10.0,h264,4119340,False,7b95c098827fed89b9dee173301eb5c7f7b78532e7cfc882f28588641f2a5b07
ai_generated,unknown,aigen-24965,test,1.6,512,320,10.0,h264,2580015,False,8e3ae0ac19ad3eb252639682a97cb9a9f18b71753e5ae84e8b85b8affbb1150a
ai_generated,unknown,aigen-24966,valid,1.6,512,320,10.0,h264,4456655,False,a8b59d73f2e1260fc901bc9e2834faa1658a97a6db4b6931c4ac48204af25a16
ai_generated,unknown,aigen-24967,train,1.6,512,320,10.0,h264,1616185,False,93022d907407eb976834247987d590cec53b5b266497233dba191462dc70200a
ai_generated,unknown,aigen-24968,train,1.6,512,320,10.0,h264,2302210,False,3000bd110fde7b4423550e59e3f46903b71ac9e0dc4c1c22bce57c4090056012
ai_generated,unknown,aigen-24969,train,1.6,512,320,10.0,h264,4982405,False,8b7f6622d9f6caf9f6db431fd5cc4b69e33f0aeecb5d166e2e4ae3755c754039
ai_generated,unknown,aigen-24970,train,1.6,512,320,10.0,h264,3111950,False,903a682417d4af1d21847564fe7cd89ff694e3e5b56ae74245235121d35946c7
ai_generated,unknown,aigen-24971,train,1.6,512,320,10.0,h264,3540745,False,47653ed60a6ab4a261876593c3aa389536484c36b80040a0f4224c7c6720fb9c
ai_generated,unknown,aigen-24972,train,1.6,512,320,10.0,h264,3566230,False,ab21b132ba0ad770b657d89907284b28d2f4a7112f80a70b4ad6d4f1fb76e381
ai_generated,unknown,aigen-24973,train,1.6,512,320,10.0,h264,3324385,False,4b9f5a74bbc960fbe7b6ac3775b60efa9170072a6e16d16aad9a3bfa8693bd29
ai_generated,unknown,aigen-24974,train,1.6,512,320,10.0,h264,4154025,False,50b77d0334ee98d98d90fc4deb6249e81cd00be4f94b681d34623dc7c20d71c1
ai_generated,unknown,aigen-24975,train,1.6,512,320,10.0,h264,2989070,False,12552fab3416b9f23e4bc1337974d6c5186be35e6bb638de4e45d59a2d25db6e
ai_generated,unknown,aigen-24976,train,1.6,512,320,10.0,h264,4241445,False,8657ecf1267b0b6bd1b85a77cd1f0220a325ff2b1cf53fecff63c40a223ff694
ai_generated,unknown,aigen-24977,test,1.6,512,320,10.0,h264,3631435,False,b90ec726603924103d617bed0d4d324cc88642fa2b1541347791da666d251526
ai_generated,unknown,aigen-24978,train,1.6,512,320,10.0,h264,2560705,False,6e0878e73e53c82e08c91de17776b84b7c39cb73432e10d02062ef65f08d7b32
ai_generated,unknown,aigen-24979,train,1.6,512,320,10.0,h264,4481235,False,31d5eb5f7fb8b13fc8222f4b1ad3c630d37dd3428e0af42664c35dedf0f69fbe
ai_generated,unknown,aigen-24980,train,1.6,512,320,10.0,h264,3324230,False,c9e97e5476caa3b706188280dbdf050e63181fa334a45b76e0b6f14d55f511b7
ai_generated,unknown,aigen-24981,test,1.6,512,320,10.0,h264,2443265,False,33b1f2fa52b77d56dd6e8b4638a9d19d32e4e633dbc42a6a43dee905016ff5bc
ai_generated,unknown,aigen-24982,train,1.6,512,320,10.0,h264,2260820,False,d8fd23ebe9c10d6567b1d21f9742366a5885630d92fe60292e00ced5956af3f6
ai_generated,unknown,aigen-24983,train,1.6,512,320,10.0,h264,3801910,False,26089a5d42caa089fa263da008527e4f27da1ee78d66cd11291afdb38ef0540d
ai_generated,unknown,aigen-24984,train,1.6,512,320,10.0,h264,2562560,False,6c2c1dc7752de7867b001aab659d11ca0c0efa90dc42d710bb6037e61fa0ffa3
ai_generated,unknown,aigen-24985,train,1.6,512,320,10.0,h264,3092500,False,cf12cd339b5f3f4e6c18945fb60108eadab10d3cd79e329d381f2fcdaefa57d5
ai_generated,unknown,aigen-24986,train,1.6,512,320,10.0,h264,4020415,False,2b384cc6092a00d3abc37513246efd8a678ae3c913864d5ef233b2cc5d94fbc1
ai_generated,unknown,aigen-24987,train,1.6,512,320,10.0,h264,1622420,False,a89813fb1bbde194aef16cbc88b88e839a038b5143d45ebe4081888cc83d237a
ai_generated,unknown,aigen-24988,train,1.6,512,320,10.0,h264,5643180,False,ffe13fb470a93dd4fc64d04bc5b5ba0eba16ffe0424aac2b1d577b6a68b03ed1
ai_generated,unknown,aigen-24989,train,1.6,512,320,10.0,h264,2505130,False,45c00118854fd5b190c3fbbd443b967869c0851ba2fcbd0414bdd71907488983
ai_generated,unknown,aigen-24990,train,1.6,512,320,10.0,h264,2685920,False,b8cb7b4798e0901a50943aa3f5526b67855f851770a8ac931be8eca29f722e35
ai_generated,unknown,aigen-24991,train,1.6,512,320,10.0,h264,2235945,False,ffddb49480972662100300d2c8f35351c23f3a6f4f3fc299837e4b8060f8c4ac
ai_generated,unknown,aigen-24992,train,1.6,512,320,10.0,h264,2905045,False,65aef54d35bf42f103fe38261c97d99b7c160f9a94294ee29b191a38c2a5e2a0
ai_generated,unknown,aigen-24993,train,1.6,512,320,10.0,h264,3845115,False,b3f6fa9f034733430748aae6d6eaaefb4ce2cf047efd2915f5f56f583540e5a2
ai_generated,unknown,aigen-24994,train,1.6,512,320,10.0,h264,4042050,False,0a1b05462258bfdeaf8ac7ad39cba33511ac057a57df7893fbd6ab6d582b1376
ai_generated,unknown,aigen-24995,train,1.6,512,320,10.0,h264,2941045,False,56141bbfa1e499667927418dfb800bbbf4eca39f5edc7d1f4e24715eadcddbf7
ai_generated,unknown,aigen-24996,train,1.6,512,320,10.0,h264,3316055,False,d8a17ddebee49dcfd90b5f6e57ae422015f063bbca4ea2725c11ef2f10095ff2
ai_generated,unknown,aigen-24997,train,1.6,512,320,10.0,h264,3837620,False,8ad761b09c7f39adb5f458c44bdbbefb83101f364980c398b52acd813a4a0325
ai_generated,unknown,aigen-24998,valid,1.6,512,320,10.0,h264,3238990,False,8441ece7baeb182c29c583905afc8cf1f929cf59cf1909c4fcbcd6d8ca8efa84
ai_generated,unknown,aigen-24999,train,1.6,512,320,10.0,h264,2248010,False,06882512e6256d4a15e15bcb1cdd1ee340472caeb99af76b981797477132af9c
ai_generated,unknown,aigen-25000,train,1.6,512,320,10.0,h264,3440385,False,53633d01b589a3bddf4e2707a3fe4275f6c103deeb31b4ef92aba6eec473794d
ai_generated,unknown,aigen-25001,train,1.6,512,320,10.0,h264,3314280,False,b3140ccaec8aa64ea66f36e23281927ce981f398f0bbc3ada259359f6d530e5d
ai_generated,unknown,aigen-25002,train,1.6,512,320,10.0,h264,4336910,False,f28b50bc0b1aeb750e1a3cf9e049ed6a8671b28422a4cd61ee89732e16f29505
ai_generated,unknown,aigen-25003,valid,1.6,512,320,10.0,h264,2203745,False,3d1a76091a817d22d44d463c12e1f543b6190e5c3ffb51d8267896ad5a4c7d40
ai_generated,unknown,aigen-25004,test,1.6,512,320,10.0,h264,2867085,False,38b7224ba4938cb39ea422fe39b69fe623afdced95b3248d53431213ae699cfd
ai_generated,unknown,aigen-25005,train,1.6,512,320,10.0,h264,1650160,False,a4a4d5f6114bcc4230fd7bdb30f06d38e801e8e5b772d6090d4b4fbc34e7c796
ai_generated,unknown,aigen-25006,train,1.6,512,320,10.0,h264,4461920,False,a663387fd8803c6a9cf6fdf0c129b175b2e6bc94a07972f85cf70227c645753b
ai_generated,unknown,aigen-25007,train,1.6,512,320,10.0,h264,3300470,False,d04e62a793f1c026a3fab67ab1220791619209057c276c080780dab108d02f83
ai_generated,unknown,aigen-25008,train,1.6,512,320,10.0,h264,1861430,False,2fc95555bc08bf3ffad0fde5a868d93d8e9cbc08149716d715b8d3373c22b22c
ai_generated,unknown,aigen-25009,train,1.6,512,320,10.0,h264,3012350,False,1df294f35136341d213f9e7fe872c9ea2e8a7c4afaf196c50089c08aea040164
ai_generated,unknown,aigen-25010,valid,1.6,512,320,10.0,h264,3218385,False,661b60ca8b8d302541c63f5d8941c021d99fbfc37ee11ada901715267d75e6f5
ai_generated,unknown,aigen-25011,train,1.6,512,320,10.0,h264,3953565,False,e137044a4a4cda5ed2d1866a14668a77ea9a39f9da2177b845d9c9202375b985
ai_generated,unknown,aigen-25012,train,1.6,512,320,10.0,h264,4793060,False,a71fed5d2f439fc49c3c35e560b0769c5b8aa07c19d4b66aabf0f5932d945915
ai_generated,unknown,aigen-25013,train,1.6,512,320,10.0,h264,2007535,False,6f9f2db7274e07889ca0f76e006d252667368e1db7aecd1433f4758be7db50aa
ai_generated,unknown,aigen-25014,train,1.6,512,320,10.0,h264,1642150,False,e617663e78a896412ec7394d30e10d8f011085823146683f8f33341a2271f867
ai_generated,unknown,aigen-25015,test,1.6,512,320,10.0,h264,2997950,False,7af88749c02bbed979439bc63588bde6d6e4bf40aea233347e426a58d003d648
ai_generated,unknown,aigen-25016,train,1.6,512,320,10.0,h264,5174945,False,c69f9f1362efc3d18c701f608b1ffbc494b512a0a7e9fb80f3ab075819b4ea7b
ai_generated,unknown,aigen-25017,train,1.6,512,320,10.0,h264,2728055,False,237bc995a6c4cfe3b0c192cd9a6bfa1b1e37a0dc5ae247d3e5b8b208eacc2c99
ai_generated,unknown,aigen-25018,train,1.6,512,320,10.0,h264,2795930,False,a798998c7e23f84497ed4c52e9a3b201cd811868d0b93e0aeb9336c0969724ff
ai_generated,unknown,aigen-25019,valid,1.6,512,320,10.0,h264,3597645,False,5dc1d4a6ed5e9b11de0692cd6413898885c928350b47e0359dcad2be00dbbd33
ai_generated,unknown,aigen-25020,valid,1.6,512,320,10.0,h264,2845625,False,16977ef32bef5f0b1c0ed1b7391799fe90150fbcca0f094a1591e2a705e67002
ai_generated,unknown,aigen-25021,train,1.6,512,320,10.0,h264,4939265,False,ea07205283083eac635469a6557c95c5daa8dabe314995a0e474a7f9f194948f
ai_generated,unknown,aigen-25022,train,1.6,512,320,10.0,h264,2815880,False,0a24cbfdc15240852149dfc285ff0de558052dfb5cf11e939e95a697c9474bc0
ai_generated,unknown,aigen-25023,train,1.6,512,320,10.0,h264,1981470,False,d05c1c7521e04ca588bb216021fce3551a70c22d6d303ecc888c021fe7a0efad
ai_generated,unknown,aigen-25024,train,1.6,512,320,10.0,h264,2798145,False,1b754d8ea60b6e9ac29ee0f614843ee62d1486a3214d3008e71260cff2ad1092
ai_generated,unknown,aigen-25025,train,1.6,512,320,10.0,h264,2339545,False,41278569eb6bf8857a996cf16932e55c71ac5dd5748fab80de90590ab36c66af
ai_generated,unknown,aigen-25026,train,1.6,512,320,10.0,h264,2352510,False,8e63593f1333ed2375f59ac12a136307c7f20634e72c4c63559fa7da46aed717
ai_generated,unknown,aigen-25027,train,1.6,512,320,10.0,h264,5302010,False,e0a6910470c21f78494ca9e3870a39b19d47a0b3e852d0ac9612b51dd0a990ee
ai_generated,unknown,aigen-25028,test,1.6,512,320,10.0,h264,3412650,False,4c6808627bbdcfb29bcab163fe2d61afb2309a6708b6b39f3b07a37070b1588a
ai_generated,unknown,aigen-25029,train,1.6,512,320,10.0,h264,3038890,False,0fae6d5fb21b29ca390c12a196bde03fb187cb29f0fafe79d706fcfaad1b8926
ai_generated,unknown,aigen-25030,train,1.6,512,320,10.0,h264,2068575,False,3373b949d83ef1c891935af577c5568f9319c0a9e262350854a53e05ba5df855
ai_generated,unknown,aigen-25031,train,1.6,512,320,10.0,h264,2111860,False,15402d5db3849a3d01ceed35730b57d90336ba936c658dd3390eedf082ab2ddd
ai_generated,unknown,aigen-25032,train,1.6,512,320,10.0,h264,2422330,False,7436ed9de683054df0cf390c5a24aceaecb896936988c735567e52676f8e3819
ai_generated,unknown,aigen-25033,train,1.6,512,320,10.0,h264,4002040,False,57e15f1de3ed13e80a90431589b6b555ff10ae08487a2c44c5cad2e390e3061d
ai_generated,unknown,aigen-25034,train,1.6,512,320,10.0,h264,2835720,False,3af653b152be590dea337c72dbb43c69cc379b0721f7ee5d30e787432e10bda4
ai_generated,unknown,aigen-25035,train,1.6,512,320,10.0,h264,3273185,False,22f86742f6ffc55854e382840af0d57652b25cf10f5429822de8b7565d500dac
ai_generated,unknown,aigen-25036,test,1.6,512,320,10.0,h264,3374865,False,1791422b43071153f0b0d6110197f73de6d8df7068e2868711ade41b029f2cb0
ai_generated,unknown,aigen-25037,train,1.6,512,320,10.0,h264,2705620,False,292c6662fc3b194699b10aafb703fc90e398b5969515a2e16b14d4eeefc6ce87
ai_generated,unknown,aigen-25038,train,1.6,512,320,10.0,h264,2882620,False,1b46408f117d046f755f453209817e103a3959ee025c3327e201e05156b7e2d2
ai_generated,unknown,aigen-25039,train,1.6,512,320,10.0,h264,1624730,False,d803120c94f9e451886900eb1538a23b1e1d325208fa21be348cfe4b5a8dd0e3
ai_generated,unknown,aigen-25040,train,1.6,512,320,10.0,h264,2484050,False,1845aec87b59848ab9c88675e1fc5651957e52567613acf1f0f373b8d470bdd0
ai_generated,unknown,aigen-25041,valid,1.6,512,320,10.0,h264,3807270,False,a2eeacfa8376445d25ba59ed2dbeeda932eb2f2149189bba610a2509f3addd94
ai_generated,unknown,aigen-25042,train,1.6,512,320,10.0,h264,3775495,False,2d28a7186eabdbae5772e3a9f26ad96811bec8382c6a6ee376f7e53c9eb9d8f9
ai_generated,unknown,aigen-25043,train,1.6,512,320,10.0,h264,2378585,False,6a03f3ca2b6909a8309c6c0c0665ceae58a7e1f1a9e8312447dbdc6977460d61
ai_generated,unknown,aigen-25044,valid,1.6,512,320,10.0,h264,4186585,False,d0998ebb31722ca4a833fc5953650b193d70886ead22f437a9c29fd7a2f2a878
ai_generated,unknown,aigen-25045,valid,1.6,512,320,10.0,h264,4040125,False,6d846eec3274a341f38a42439d7451b629611b31a2ae5b8bbc83caf1770f4e42
ai_generated,unknown,aigen-25046,train,1.6,512,320,10.0,h264,2526350,False,98f0634bf3d0ca0a1abec1a769bfc6febcbbd328e471dabb30f92d834e10cec4
ai_generated,unknown,aigen-25047,train,1.6,512,320,10.0,h264,3513820,False,4112a3c29820e4aa24bf766b756041d41774e351096cd9ad39dcb4c797260dc5
ai_generated,unknown,aigen-25048,test,1.6,512,320,10.0,h264,2769665,False,eed04cae36c933b8f7645f6f6ed80913bec14d43c4def868c1ac25f73db1125b
ai_generated,unknown,aigen-25049,test,1.6,512,320,10.0,h264,2836205,False,866256d442203a2cce017d37f2726b3b6babbbe0797e9a1a7553b7cf6e7ddfec
ai_generated,unknown,aigen-25050,train,1.6,512,320,10.0,h264,2711910,False,3934c1269e0bc68835542ee7f5e36adcd8e1820a30e82b4b4af810de803b742d
ai_generated,unknown,aigen-25051,train,1.6,512,320,10.0,h264,2695775,False,cbb5ac4b82ab6cb76d9ff033852b96fe34977c52f9af3e8a9809d01bc3df97ab
ai_generated,unknown,aigen-25052,valid,1.6,512,320,10.0,h264,4052810,False,405c24ff98792329daa6a924dd9e4404455d73a24863fdd12d353bc5e748d434
ai_generated,unknown,aigen-25053,test,1.6,512,320,10.0,h264,2202955,False,8f2bc33d781e82aafa083329087a5f0c856d3cdf3f5c6e3c8b8253d1cd726734
ai_generated,unknown,aigen-25054,train,1.6,512,320,10.0,h264,4471695,False,8df2edfb6706861a9cdbfc5f205958546587354a71f1b93cb3db030a1e2daaf5
ai_generated,unknown,aigen-25055,train,1.6,512,320,10.0,h264,2703530,False,544ecdc38110c97d831ac485bc49c179d70290887b19c54a5797c14ae2336477
ai_generated,unknown,aigen-25056,test,1.6,512,320,10.0,h264,2521840,False,02e0bc97ec24b1f2db24505d2e0a33b07364deed3bf3f3827982710d25307f56
ai_generated,unknown,aigen-25057,train,1.6,512,320,10.0,h264,1884940,False,1e17ec86bf62da45bd6c0872c5b7aa2109fca4a0ac6d8bb492a5b2c26f9ebbe5
ai_generated,unknown,aigen-25058,train,1.6,512,320,10.0,h264,1915005,False,94f24896973ed59130d44191d07b12a8c8d14da99b2cd8dac00817d008273535
ai_generated,unknown,aigen-25059,test,1.6,512,320,10.0,h264,1713285,False,d160f4043b37c3a8b2e12fdb93dad8fb2f1a4aa75bb24c58dd174875f14fbb3b
ai_generated,unknown,aigen-25060,train,1.6,512,320,10.0,h264,1861615,False,2cb49c97ea24e1943a914e424c6cc0a67a9e8a89eb6c7daf34834725edfebde6
ai_generated,unknown,aigen-25061,train,1.6,512,320,10.0,h264,1983935,False,cf4bd64eb15ff6fd9772477c929d334ff68251e9af75c872cd770c5643c89d21
ai_generated,unknown,aigen-25062,train,1.6,512,320,10.0,h264,3246790,False,49d3585f80ec26252c1befad40a700fc956f94e31b69cd752980a5a84d1344da
ai_generated,unknown,aigen-25063,train,1.6,512,320,10.0,h264,2737915,False,5fbffcae94b5cd097730ed50e4db956417e0d6023b61972dce430dca4f7f0401
ai_generated,unknown,aigen-25064,train,1.6,512,320,10.0,h264,4078580,False,743a40a5c9c5388e9fea5ebe62279e5fce5f16b6e1db0073d4db9c1c2cab19b7
ai_generated,unknown,aigen-25065,train,1.6,512,320,10.0,h264,2197630,False,8b3699e36864f94707a6007d58067e017c97bbf4fa8270464319e0e47f4dca2f
ai_generated,unknown,aigen-25066,train,1.6,512,320,10.0,h264,3187450,False,7c1bd8b2a3fdf528b0467b6fc0d002a45dc9a391eaf8f89288e15a5c33e5faf1
ai_generated,unknown,aigen-25067,train,1.6,512,320,10.0,h264,3201410,False,e17652ad3a19ddf82f6ba77abdfcc92dab61d907aabda7411a0b5c92fb1a04ef
ai_generated,unknown,aigen-25068,train,1.6,512,320,10.0,h264,3726535,False,04025a6d7bdde7ee48ffdaae9a34ffe190a13a829dbea676cbb9f3edade9ddea
ai_generated,unknown,aigen-25069,train,1.6,512,320,10.0,h264,1697705,False,de11b952e997e8435227e9fce4308accebd8fd5c15865ae6010c05ec2c6870ea
ai_generated,unknown,aigen-25070,test,1.6,512,320,10.0,h264,4258635,False,92f369bce3951f6496333f43f253c0d20bd7de04ed67764afc27b4bce5528602
ai_generated,unknown,aigen-25071,train,1.6,512,320,10.0,h264,5009135,False,ab8fc10b78d0b907eb8d3f1918f0937d6939206a70a05180a78cece8053382db
ai_generated,unknown,aigen-25072,train,1.6,512,320,10.0,h264,3749650,False,84212a76fd3312caf6ef2cc543487cada9ccc66faf07f7781aab6c8d6d5e3744
ai_generated,unknown,aigen-25073,valid,1.6,512,320,10.0,h264,4528390,False,0efe6e8c63db6705baab144671db43e18a47f5a7c77a7dea629a7de971ca2c08
ai_generated,unknown,aigen-25074,train,1.6,512,320,10.0,h264,3488485,False,16bb8f31b29543f6463f92f569ab92e0255396b8246ca9e78b8d3834a225ad4d
ai_generated,unknown,aigen-25075,test,1.6,512,320,10.0,h264,2406235,False,b066bcda31e67af83d9f96994c01ad07ff6b6c1252992a585a4ea96205a2c1be
ai_generated,unknown,aigen-25076,valid,1.6,512,320,10.0,h264,2463060,False,a8a1c7945a929402b353df17b71d3a026059fc55a2fcb371a25124c16f654de7
ai_generated,unknown,aigen-25077,train,1.6,512,320,10.0,h264,3621445,False,8ed4b7e54af1f31ae46f162301ddb57bdfb9fe4fec26025c357f27c391a9bd98
ai_generated,unknown,aigen-25078,test,1.6,512,320,10.0,h264,2602475,False,17bceb3798a3a96e50fceade81cc078e6c0d099faf7ab9f53a882142d399715e
ai_generated,unknown,aigen-25079,train,1.6,512,320,10.0,h264,2030725,False,eeb515db19548c37c396b3058d3ce3c7cd99d8c6ec8c543cf95edf9b2cb46aad
ai_generated,unknown,aigen-25080,train,1.6,512,320,10.0,h264,3809280,False,6523f6e73c79e500440ac80b6e8b10c2aac72776d6c5dfcad8b4362387c6db12
ai_generated,unknown,aigen-25081,train,1.6,512,320,10.0,h264,4257955,False,21ba9b777835d0b7b93fffee729fcffaba4db86fe609a698d48f7b29ca7d9628
ai_generated,unknown,aigen-25082,train,1.6,512,320,10.0,h264,2961900,False,4555f5c5c3401692e80c085bd828f4aa3844b17beda019189a7f40af020a0471
ai_generated,unknown,aigen-25083,train,1.6,512,320,10.0,h264,3662230,False,e4dab72c16ac0e475aecb296e6426de4c1851407cb11ab35cff048a693c14637
ai_generated,unknown,aigen-25084,train,1.6,512,320,10.0,h264,4303175,False,2064a0dd791fd0fb932a5340e0a49f408e1d746b09d8b63a9275405c3cfbac2e
ai_generated,unknown,aigen-25085,train,1.6,512,320,10.0,h264,1970665,False,3daf64cdcd71a83dff76b24017b892dee69a7c2adc072f238796b53d7e108ff7
ai_generated,unknown,aigen-25086,train,1.6,512,320,10.0,h264,2463715,False,569dcc9864daadd6f96036cf5d5bff71289f034f16bfaba3f39de58e0ffae03c
ai_generated,unknown,aigen-25087,train,1.6,512,320,10.0,h264,2842640,False,34fc5e70bae32213be9b36565b18dee3929ae7eb54d7872f1e136d11295a8766
ai_generated,unknown,aigen-25088,train,1.6,512,320,10.0,h264,3186375,False,24bd9f47449f58153684c22cc58632367787add42278997de52ed6a83a4e1b79
ai_generated,unknown,aigen-25089,test,1.6,512,320,10.0,h264,2678780,False,4b60a0928ffb8c1ea7f0b1ab97bcc71a015487204acb9ee78146b559d6463c3f
ai_generated,unknown,aigen-25090,train,1.6,512,320,10.0,h264,4656015,False,a2f057a3dc4a07a9f9473b03a55091281c7ed46b5c8e388db78f457c53ec4b8c
ai_generated,unknown,aigen-25091,train,1.6,512,320,10.0,h264,1897400,False,d3396268285ab2bf9884042f79761dcb7c12e49c719215aaaeea03827ea96143
ai_generated,unknown,aigen-25092,train,1.6,512,320,10.0,h264,1993370,False,28ed85c54bf3fef142abe808cb653168ed316de88a6867080848df2271f03d3b
ai_generated,unknown,aigen-25093,valid,1.6,512,320,10.0,h264,3427230,False,e910524063b39c8daae213cfd3fbd66e105c59ea5cfe5cfb1761210c3bca47e2
